id,x_e_out [-]
1248,-0.05556783532185306
1251,0.08401989478316353
1259,-0.003286292800969667
1261,-0.013452148149233562
1265,-0.05596246768107626
1267,0.05738272041544751
1268,0.020316492449286433
1273,-0.046179145256126
1274,0.16934276075153068
1276,-0.06915474589634302
1278,0.12730426435986328
1280,0.08232590889888237
1281,0.05350884151021173
1295,0.059376183530706984
1301,0.08158660379878649
1306,0.0795904481222555
1307,0.042907367984877064
1312,0.02972191698789955
1318,-0.11749059859842383
1323,0.0552212904742792
1324,0.08159957184236931
1326,-0.039048614795357345
1335,0.09291309149276282
1337,-0.01180234289530025
1339,-0.09902503251566255
1340,0.05333645684162459
1341,-0.055748331443952304
1347,0.08740087052553096
1355,-0.004339503745052633
1357,-0.03050567476760733
1360,0.0722155788551386
1361,0.05680310151086086
1365,-0.008613514634186267
1369,0.005856549157659272
1371,0.14168704551282393
1374,0.03567535222621528
1375,-0.006810442418290547
1379,-0.037566864312171044
1385,-0.06658820630824301
1391,0.12686036459037187
1396,0.06442238374846736
1401,0.07860605748315382
1402,-0.045307692901735454
1407,0.06798680149515787
1412,0.06958327913229811
1413,0.08531350716943324
1414,0.05852631187338889
1427,-0.05374622509989666
1429,-0.09777024566204116
1435,-0.12769377426836506
1436,-0.12474460823004094
1438,0.03983898644609364
1439,0.013866201760886142
1445,0.11638092118073548
1447,-0.06954266033136935
1452,0.020095847884388375
1454,0.03964785934701229
1456,0.01594295552347434
1461,0.012174332685280313
1463,-0.10550573153760116
1464,-0.1266953879378357
1467,-0.15689744993522226
1468,-0.04290371832227911
1473,0.05796586213668793
1474,0.11545470250843523
1475,0.05308236122267696
1476,-0.0339786739054824
1478,-0.046220254831230434
1481,-0.05596246768107626
1482,-0.05696498872875868
1485,-0.08518588070029558
1487,0.1583519740441554
1495,-0.01571133314042783
1498,0.03722701467168764
1502,0.01642660540391003
1506,0.09508889369713354
1508,0.10021320808983274
1513,-0.12116935848702035
1516,0.11161734801169954
1518,0.0833052056228449
1519,-0.053412981319665924
1520,0.1010454726641254
1522,0.028939187286014335
1523,0.08162993061368275
1525,0.0691855903818702
1526,0.09987127708849841
1529,0.150179639029668
1530,0.07632831920133036
1531,0.03935806172548173
1534,-0.0041029624298629845
1541,0.0035034470610864595
1546,-0.09227260234615975
1552,-0.07022160011781431
1553,0.04075623599532841
1554,-0.018392896066924028
1555,0.027766990237720328
1557,0.0507606678878716
1559,0.07943444939804319
1560,-0.04594734124951144
1564,0.06914029643607701
1565,0.09668927286499024
1566,-0.06379366518435682
1567,0.05821265058779538
1569,-0.018251258156350404
1573,-0.09215394967296792
1585,0.07162758821429761
1592,-0.05102172004826344
1598,-0.014608076887394204
1603,0.028307624047447463
1606,-0.07476877711693877
1608,-0.08518588070029558
1609,0.003404718017789919
1613,0.005607692412138477
1619,-0.054001032619338606
1623,0.08802731273104114
1624,0.01677176919581179
1626,0.011295608275519481
1629,-0.09278449990649754
1631,-0.014398869674246572
1635,-0.19680832043690397
1641,-0.08632820106393423
1644,-0.006868099759260234
1645,0.03137504039784686
1646,-0.09425420301361202
1647,-0.03393096700398651
1648,-0.04955963878283392
1660,-0.016955696198764168
1661,-0.11786355080805538
1664,-0.15068738266638762
1666,0.032367194864780194
1670,0.02557248500566548
1671,0.0203600241572779
1673,0.03239585440397681
1677,-0.08161619356558017
1678,0.02513955527650378
1683,-0.045506992209690456
1688,0.13104112583480712
1694,-0.006430217511393644
1696,0.0691855903818702
1699,-0.08248509009367218
1709,0.03604116870681449
1711,0.10640154354174487
1713,-0.103044866710778
1715,0.07456611672907094
1716,0.07872281734068666
1719,0.07450444476875738
1720,0.01667517463620494
1723,-0.08322070627877692
1728,0.07980101015044716
1730,-0.06524459114480707
1741,-0.08881012259921937
1742,-0.04280394926439853
1747,-0.035932332118579186
1749,-0.17113380491316477
1750,0.0552212904742792
1751,0.07843034537140986
1752,-0.03549490288055969
1758,-0.15517261155861115
1760,0.11974070718951235
1761,-0.008201407580118943
1763,-0.022105571440478075
1770,-0.05064396528711139
1772,0.08109689090383232
1773,-0.14822120824394722
1774,0.09291309149276282
1777,-0.05729535532224674
1778,0.07818418008925788
1779,0.07670232590958172
1781,-0.05771559601923342
1782,-0.02380003724923551
1783,-0.01297194787462594
1789,0.08368486632789075
1790,0.05546557420902532
1791,-0.10549615457407992
1794,0.07273248255065198
1801,-0.07923904455117527
1802,0.013566203672963814
1803,0.01045658241800548
1804,-0.02790847088965006
1805,-0.058009395142440724
1806,-0.05596246768107626
1809,0.06676553967757694
1810,0.11874182457190384
1812,0.08583779768756142
1817,-0.011885149861646798
1818,0.059131248387570216
1832,0.015865017898543266
1833,-0.003415421624261827
1834,-0.05014337858000687
1835,0.02825004172438451
1837,-0.06236361400344025
1840,0.06938348659426269
1841,-0.0952715064818678
1844,0.007413293317576084
1848,0.028921625706279167
1849,0.03974213770978107
1850,0.09085915182673615
1854,0.028165580706521857
1856,-0.04175180558255333
1857,0.02707873769763368
1860,0.028406588720897043
1863,-0.036353182984328714
1864,0.06837559065562981
1868,0.08065982129542934
1869,0.0731414471080497
1871,-0.03301528070271987
1873,0.12102269176251362
1885,-0.021381863169099586
1886,0.008370842885768491
1888,-0.04417967953100986
1893,0.021645195707588685
1895,-0.012399118171412146
1897,0.013120264366700586
1898,0.033110592331426485
1900,0.09067101259522378
1904,0.07665755521578273
1907,-0.059923678745271124
1908,-0.019169321540669727
1912,-0.09350726361804011
1914,0.022030593687651458
1917,-0.0407403312340452
1918,0.10072647002320013
1922,-0.035497767984447
1924,-0.026756403454357938
1927,0.0284582828261016
1928,-0.006039570950637412
1933,0.15543431084096887
1935,0.009237506804920543
1940,0.0047334973101474925
1948,-0.10401495399284261
1950,0.14451318251905584
1952,-0.03495546700591322
1953,0.08909007579062062
1954,0.0328823859938712
1955,0.07192881537493638
1958,0.017913884503476394
1959,-0.060313481547039624
1963,-0.046934287551861034
1964,0.027987142750316628
1967,0.0552212904742792
1969,-0.1326441972938385
1974,0.05349779828877756
1975,-0.024792286330026655
1980,-0.01312037347067076
1993,0.025356841486731226
1997,0.062299345560975015
2000,0.051581498484975605
2003,0.10486789417519497
2004,0.07539373436510835
2008,-0.0033715584039040575
2009,0.0415080891231314
2013,-0.17279215202421766
2016,-0.05484621291225206
2019,0.064551159241713
2021,0.04796496927962385
2022,0.03020180935169383
2024,0.006922230265033115
2030,0.06571094856532116
2034,-0.08065674107319062
2038,0.020673615351887362
2041,-0.005526672014809159
2045,0.06927239268394632
2049,0.057614596884054736
2053,-0.047488563550647345
2057,0.042331779551680625
2063,0.015136071617321056
2069,-0.004949953087338101
2071,-0.0549725470856776
2072,0.06436838683478653
2076,0.011801970552597019
2078,0.03293772049828437
2083,0.029407549307693386
2084,0.057548978745765506
2086,-0.05494609371925049
2087,0.05359671085701397
2089,0.0914924615612742
2091,0.12324401616018951
2093,0.07497613450374127
2096,-0.13518463444321016
2098,-0.007034158329194405
2099,-0.003586463049537705
2104,-0.2054112960453707
2106,-0.05576102010411315
2108,0.0549194175012959
2109,-0.03618880353843698
2110,0.029913157377911358
2114,-0.12629544841610504
2116,-0.009909193702194603
2122,0.13905120971539847
2127,-0.01721137498572161
2128,-0.04461543303165858
2130,0.06475852313177782
2133,0.011941993449310927
2136,0.03443949861998284
2142,0.05158152939216647
2151,-0.0632965522341809
2153,0.07271846429377771
2155,0.054009394210043
2156,-0.17750468950080844
2158,-0.10484940334747343
2161,-0.03269513528119864
2163,-0.07886235774863064
2165,-0.09319710388557172
2166,-0.06651771249831845
2171,0.10088296236194678
2174,-0.13938131238982326
2175,-0.02196156726220836
2181,0.09921386263837322
2183,-0.020492170340671082
2188,-0.012370703873501003
2193,0.10709719309301498
2197,0.019892642115104834
2199,0.06869317203637833
2201,-0.06410077985575074
2206,0.0995087029872912
2208,-0.008689992495855156
2210,-0.008690798512830793
2221,0.11631149849094141
2222,-0.004844745656993627
2226,-0.007647526910503832
2230,0.06230790600044013
2233,0.03323916210035793
2234,0.05299685060656713
2235,-0.05075775389521735
2245,-0.0732341427848564
2248,-0.07678388711977799
2249,-0.09312103018213067
2252,-0.035069511830213965
2254,-0.07006250012746715
2255,-0.1253759337843148
2256,-0.06316524434875334
2257,0.14800046007914291
2260,0.06786437838324529
2262,0.09085915182673615
2268,-0.0006376661837020239
2270,0.03798596839535712
2275,-0.03619641988951633
2277,0.035054962569571954
2281,0.01769617046006218
2282,-0.07020074532978397
2287,-0.041611486712404264
2288,0.04868657437544996
2290,-0.016729890278569186
2291,0.038506245482984106
2295,0.09258395013899537
2298,-0.00710698003842759
2300,0.02108484990845246
2302,-0.05297830061088888
2306,0.028175635186604105
2307,0.0024943046537621184
2308,-0.0324642628348026
2309,0.06465924396898053
2311,-0.03535193974927205
2312,0.035123087646129536
2313,0.006078615267538138
2320,0.02915679836349802
2321,0.02604413525961957
2324,0.11344116439049075
2329,-0.07394278534792162
2332,0.08819223114606312
2333,0.06689668411586218
2335,0.017757028772955485
2337,-0.07635904860925798
2340,-0.0337433501610169
2344,-0.041813891534582086
2345,0.08403101480007422
2349,0.0038431502592463406
2350,0.07596298844830085
2354,0.08149104652872338
2357,0.017133399171582672
2360,0.0199106184563358
2365,-0.024431440528638614
2377,0.0992119243747233
2382,0.027165529742823633
2384,0.09393436504839997
2388,0.038828035408807776
2391,-0.09175312528265146
2393,0.0714423596136339
2395,-0.0013420579306559844
2396,0.04796496927962385
2400,-0.009650519849326612
2401,0.024602591194482923
2402,0.04515318394191866
2407,-0.007670222192328398
2422,0.08361033239488612
2423,0.06072836448052812
2426,0.0006012533874334683
2430,0.0304491043354197
2432,0.0758992987702047
2433,0.021287315010908896
2436,0.05582318797221541
2438,0.027706605494308735
2439,0.11219345778594443
2449,-0.11987560504823905
2453,0.055942691945268345
2462,0.06350423718624411
2474,0.04655915010147786
2476,-0.12861112626257848
2480,0.056592770852652845
2482,-0.008669483842589422
2492,-0.022656566410688327
2495,0.028872962027784617
2496,-0.07296161107739615
2498,0.06453434799749184
2500,-0.01819817864486784
2501,-0.21382695675460084
2502,0.07146347778271273
2512,0.09079929615736944
2514,-0.002868475958206431
2517,-0.0580802017342157
2518,0.08561863799400826
2520,0.10691890630546519
2524,-0.0514575519055016
2527,0.04909025911422769
2530,-0.10363889433586763
2531,-0.04513693366684389
2534,0.0818574591996041
2536,-0.039928998176162925
2537,-0.005945461169819307
2542,0.0006863242517577573
2543,-0.06763049261121742
2544,-0.06008247185976936
2545,0.06558954114478564
2546,0.07106369311136641
2550,-0.06876375876001217
2551,-0.04236992876423456
2552,-0.027732464260018443
2554,0.013171452731008775
2555,0.028994762985298062
2559,0.06706537893150503
2562,0.07180929590063095
2565,-0.03011245968904628
2566,-0.04587555730806285
2567,0.10068068133863611
2568,-0.030277875966089024
2571,0.015029816711453927
2572,-0.041428289087786604
2573,0.02077422933376132
2576,0.024867034867686617
2581,-0.10522847335329112
2582,-0.03473194337105796
2584,0.17159094374017633
2588,-0.009725310406255324
2590,0.046386345854920075
2591,0.05283583529750069
2594,-0.014945081811534073
2597,0.048049920883709255
2598,-0.020996530034060316
2600,-0.010573005579252526
2603,-0.0192198241735409
2604,0.03792269003739714
2606,-0.07125431109897781
2608,0.06706072645360917
2613,0.06172625583808999
2615,-0.1024302195673087
2616,-0.030435386796337786
2617,-0.07834611755738585
2625,0.0477055243276673
2626,0.0493111437328981
2631,-0.0004573961229196271
2643,0.0024900243612335712
2644,-0.11446133767387337
2649,-0.08790703184669768
2650,-0.018340004559986117
2652,0.02006793565345722
2655,-0.0005668552455660785
2658,-0.08931432175297417
2660,0.07742891878107708
2667,0.027840105528871846
2673,0.015659553239593366
2674,-0.0090346718302675
2676,0.0224348008028504
2677,-0.016211126215737136
2681,0.03164813495319519
2689,0.07854064335210305
2691,-0.0078655009656951
2693,0.09957186310809896
2696,-0.06075703097823595
2700,0.048978455628223984
2701,0.039251923559604045
2702,0.11303267487822519
2704,-0.05618616714012062
2706,0.018419774646091618
2707,-0.01419260070219666
2708,-0.08750439233570795
2712,0.04924094455995341
2713,0.020006987967031
2716,-0.25034877951063245
2717,0.0783655966917426
2721,-0.06692346631196311
2731,-0.06282483095892985
2736,-0.04112665653932292
2740,-0.009951322161100134
2743,-0.01754563112891037
2747,-0.033846742326609495
2748,0.08246559248468818
2749,0.08516729765021185
2758,0.013574398281813787
2759,-0.06989131629264882
2761,0.00044987157643970653
2762,-0.09346025308464948
2763,-0.06249500855156676
2766,0.032750658514362416
2768,-0.030844582655892062
2772,0.09085915182673615
2775,-0.11453613894680824
2776,0.09528543521480785
2777,0.07570535000698196
2781,-0.036866560499025064
2785,-0.003825418564514631
2788,0.03728839636183563
2790,0.11128121901464517
2791,0.03883333400457066
2793,0.08952980974460725
2795,-0.03543446169447182
2798,0.054808474765321205
2800,0.007285306377100243
2801,0.05190952559825652
2805,0.07789211151033809
2812,-0.04902624800792586
2815,-0.03661598988893754
2816,0.05588632503319472
2819,0.007397178492701721
2821,0.06904211279953258
2828,0.0011695699074361304
2830,0.0805480404455125
2831,0.034144832295021854
2834,0.07486036653824037
2836,-0.10241767086287307
2838,0.03106235597198045
2842,-0.034788754061579934
2843,-0.010877244025150822
2846,0.08490372749082102
2849,0.11118369039297289
2850,0.12152606590138736
2853,-0.07489063699696331
2856,0.059623539430252025
2862,0.03129084223280681
2868,0.050717136179880135
2872,-0.02344522074011747
2878,-0.054184130833915746
2883,0.06679571302101474
2884,0.11992262875001677
2885,0.06499603718808582
2887,0.054018792424894276
2889,0.07030084966277585
2893,-0.04587555730806285
2897,-0.09997523814169122
2898,0.061945692846953136
2901,0.06676971020551824
2905,0.09307745651695665
2907,-0.0011604177382846465
2910,-0.03242073112681114
2912,-0.14893837726700393
2914,0.04820326649772536
2921,0.0113945516006821
2922,-0.05080264859898336
2924,0.060255007975418926
2936,-0.08786126137165327
2938,0.007995011622027004
2939,-0.04767480861784545
2941,0.010946000569584766
2950,-0.011197787778231386
2956,0.05997603497324072
2959,0.02966362990372314
2960,-0.08403958706472749
2961,-0.08778773428876394
2962,0.06434017270643354
2966,0.09127753342029259
2970,0.0014783748490597775
2973,0.04152550832883513
2974,0.09716175966722301
2976,-0.16555999397196267
2981,-0.03809359201711208
2983,-0.07041368713426739
2988,-0.04200549915319433
2989,-0.054665611528251334
2994,0.060400825983342586
2995,-0.11500949734533968
3010,-0.010677922668731217
3013,-0.1729283192024712
3015,-0.14126936443369267
3026,-0.04108515480197085
3027,-0.015247723818020677
3036,-0.16567660894375819
3050,0.08348730211416294
3051,0.02425931839215016
3053,-0.15108132213519382
3055,0.048385836243062946
3060,-0.06747906301249355
3062,0.0296568793001919
3063,0.08809589530764168
3064,-0.13711518872083056
3065,0.04843731676722704
3072,-0.030316569407862447
3077,-0.12105388971444433
3078,-0.10413070711178174
3079,-0.013412831278523081
3086,0.08614565832362629
3090,0.09459293992451494
3093,0.050660593481900655
3094,-0.05029852060990176
3098,-0.08781101397713811
3101,0.11514732616403077
3107,0.010458197222683211
3109,0.1102062962053922
3110,0.02539040001219898
3115,0.04721716679559289
3116,0.02581170428938923
3121,0.027933313926947693
3124,-0.06846888843172515
3125,-0.05612224729802676
3126,0.07199410262942862
3129,0.0421693220339523
3130,0.024100415692050455
3131,-0.08544082038102073
3133,-0.06787203095310677
3134,-0.022453163731012894
3135,0.08878114358479514
3140,-0.03223135391204432
3141,-0.08717460920714813
3142,0.0777937959342809
3146,-0.03117205113484212
3150,0.04389195302061849
3154,-0.09626550125851976
3155,-0.028786756903473883
3156,0.10699160221032071
3158,-0.0054940971743258635
3164,0.04474679105972294
3173,-0.03964610682013319
3174,0.028732122651412617
3176,0.04590617990036381
3178,-0.06651756711837527
3181,-0.08922157123490734
3183,0.13596600184411659
3186,-0.039050770833052556
3189,-0.08540021924479159
3190,-0.07412756172614214
3192,-0.004261373036553046
3194,-0.01970991263388474
3195,-0.12254433867789848
3196,0.027248966927798463
3198,0.039626342173322227
3210,0.05577209486931361
3211,-0.045227989804246325
3212,0.0287237309095589
3213,-0.04021191040429697
3214,0.0681505305456246
3216,-0.08387140198697347
3218,-0.07098746435299808
3219,-0.13963073079098184
3221,-0.003917781846411147
3222,-0.06935970819728213
3223,0.09242917451354858
3226,-0.0367134040639455
3228,0.022658600867040274
3229,-0.0656530092469243
3230,-0.002599124678335399
3231,-0.08618010438338454
3233,0.0042753885657640725
3235,0.02513955527650378
3236,0.03345685313433294
3237,-0.04081181852594327
3239,-0.0070729736121694685
3244,0.10257294463184737
3253,-0.11539017494457142
3254,0.07380494244489895
3257,-0.0410287895925838
3258,-0.0398192415552752
3259,0.09755432588360487
3260,0.062698775622521
3265,-0.009761208239733244
3268,0.04104442313099677
3269,0.056329829801436776
3271,-0.06822003117316999
3273,0.03958845864145497
3274,0.0042753885657640725
3277,0.05514741802707155
3283,0.061465069354373576
3284,0.012244033854042206
3286,-0.10705691605343456
3287,-0.06766046297455085
3289,0.06058491823074893
3294,0.06396766433945951
3296,-0.05596246768107626
3299,-0.08204643332777477
3303,0.045333901673394815
3310,-0.05809486285496004
3311,0.08614565832362629
3312,0.057548978745765506
3315,-0.09801659375995547
3325,0.019092767071867793
3327,-0.00883735505914216
3332,0.0445890788197653
3333,0.06590352642599581
3335,0.06128435638639482
3342,-0.06060818523513772
3346,-0.15051113840998748
3348,0.09788956043523783
3353,-0.02895462745528125
3360,0.02341270670142976
3366,-0.12115891155398743
3367,-0.1243768703048354
3377,0.04128244736307438
3382,0.03776636057634605
3384,-0.08649967928274757
3385,0.005794035766779878
3391,0.02206925601311398
3392,0.11064092114451543
3395,-0.0070531511489932705
3396,0.028939187286014335
3399,-0.0444533043152089
3409,0.07180929590063095
3413,-0.055315520569921034
3415,0.031560456994073074
3416,0.004805682752420868
3417,-0.1472503624265542
3424,-0.0791660066887403
3425,0.12090438238872243
3430,-0.06838199760268068
3432,0.12494129576920333
3434,-0.05596246768107626
3435,0.03187230220646306
3437,-0.054477549598546365
3442,-0.04868263170936225
3443,-0.06253698462266073
3448,0.029032696551927466
3450,0.06221197964355014
3452,0.06936197207220653
3457,-0.13243738019658258
3464,0.030545157661897825
3465,0.1378493629161261
